id,number,state,merged,additions,deletions,changed_files,total_changes,net_line_change,commits,avg_changes_per_file,max_file_changes,test_files_changed,test_change_ratio,created_at,closed_at,pr_age_hours,comments,review_comments,num_reviewers,approvals,title,body,description_length,title_length,repo,contains_refactor,contains_rewrite,contains_breaking,contains_deprecated,contains_fix,contains_bug,control_statements_count,function_definitions_count,class_definitions_count,todo_count,structural_change_score
3323300066,297571,closed,1,114,116,8,230,-2,1,28.75,73,0,0.0,2026-02-25T01:22:52Z,2026-02-25T04:51:37Z,3.48,0,0,2,1,Agent debug panel UI cleanup,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",351,28,microsoft/vscode,0,0,0,0,0,1,8,15,12,0,74
3323295624,297570,open,0,21,4,2,25,17,4,12.5,14,0,0.0,2026-02-25T01:21:17Z,,78.54,0,4,2,0,Fix: Strip markdown syntax from deprecated setting diagnostic messages,"Deprecated settings using only `markdownDeprecationMessage` would show raw markdown syntax (e.g. `` `#js/ts.tsc.autoDetect#` ``) in JSON editor diagnostic tooltips, since diagnostics don't render markdown.

## Changes

- **`preferencesModels.ts`**: Promoted the local `fixSettingLink` helper to a module-level exported `fixSettingLinks()` function, making it reusable across the `workbench/services` layer.

- **`configurationService.ts`**: In `RegisterConfigurationSchemasContribution.registerConfigurationSchemas()`, for each configuration property where `deprecationMessage` was derived from `markdownDeprecationMessage`, replaces it with a plain text version before contributing to the JSON schema registry:
  - Uses the shared `fixSettingLinks()` from `preferencesModels.ts` to convert VS Code's custom `` `#settingId#` `` syntax to inline code (e.g. `` `settingId` ``)
  - The result is then passed through `renderAsPlaintext()` to strip all remaining markdown syntax

**Before:** `This setting is deprecated. Use \`#js/ts.tsc.autoDetect#\` instead.`

**After:** `This setting is deprecated. Use js/ts.tsc.autoDetect instead.`

<!-- START COPILOT ORIGINAL PROMPT -->



<details>

<summary>Original prompt</summary>

> 
> ----
> 
> *This section details on the original issue you should resolve*
> 
> <issue_title>Setting name in tooltip has `#`</issue_title>
> <issue_description>Testing microsoft/vscode#297056
> 
> ![Image](https://github.com/user-attachments/assets/82a58549-eaab-471f-bd60-939d0ad98eb9)
> 
> </issue_description>
> 
> <agent_instructions>When generating diagnostics for deprecated settings, make sure if using `MarkdownDeprecationMessage` that we strip out all markdown specific syntax since diagnostics can't support these</agent_instructions>
> 
> ## Comments on the Issue (you are @copilot in this section)
> 
> <comments>
> <comment_new><author>@mjbvz</author><body>
> I think this only happens in json editor (not settings UI) so moving to March
> 
> We likely need to strip markdown syntax from the diagnostic messages since it doesn't support markdown</body></comment_new>
> </comments>
> 


</details>



<!-- START COPILOT CODING AGENT SUFFIX -->

- Fixes microsoft/vscode#297556

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 We'd love your input! Share your thoughts on Copilot coding agent in our [2 minute survey](https://gh.io/copilot-coding-agent-survey).
",2400,70,microsoft/vscode,0,0,0,1,1,0,5,7,4,0,31
3323279980,297569,closed,1,47,102,5,149,-55,1,29.8,87,0,0.0,2026-02-25T01:15:15Z,2026-02-25T01:48:02Z,0.55,0,2,3,1,Chat Debug Panel: Cleanup and simplify filtering,"**Summary:** 
Renames the ""Generic"" filter to ""Prompt Discovery"" and fixes its filtering logic to only hide category: 'discovery' events, so agent responses and other non-discovery generic events remain visible when the toggle is off. Removes the non-functional ""User Messages"", ""Agent Responses"", and level (Trace/Info/Warning/Error) filter toggles, and fixes the flow chart initial layout so the diagram is horizontally centered and top-aligned rather than partially clipped off-screen.
",491,48,microsoft/vscode,0,0,0,0,1,1,22,43,5,0,123
3323223282,297555,closed,1,222,120,6,342,102,2,57.0,183,2,0.4211,2026-02-25T00:51:51Z,2026-02-25T06:12:35Z,5.35,0,0,2,1,"tighten tip `when` conditions, spilt out `/create` commands","fixes https://github.com/microsoft/vscode/issues/297497
fixes https://github.com/microsoft/vscode/issues/297403

For /create-*:
The tracker depended on lastRequest and command-execution paths.
Some slash-command flows can bypass or delay the exact state that tracker was reading.
So users could run /create-prompt but the “used create commands” signal stayed false.

For # attachments:
The tip only watched attach commands like attachFile/attachFolder.
Typing #file:README.md is handled as parsed dynamic variable parts, not those commands.
So the user followed the tip, but the dismissal logic never saw a matching signal.

From @digitarald , just avoiding PR conflicts: splits `/create-` commands and removes redundant tips for `customInstructions`, `customAgents`, and `skill`",792,59,microsoft/vscode,0,0,0,0,1,0,48,26,15,0,145
3323196358,297552,closed,1,89,22,4,111,67,2,27.75,59,0,0.0,2026-02-25T00:40:20Z,2026-02-25T01:35:18Z,0.92,0,4,3,1,De-duplicate browser open tools,PR removing the tool from chat extension: https://github.com/microsoft/vscode-copilot-chat/pull/3984,100,31,microsoft/vscode,0,0,0,0,0,0,4,2,5,0,23
3323195508,297551,closed,1,2,5,1,7,-3,2,7.0,7,0,0.0,2026-02-25T00:39:53Z,2026-02-25T00:49:16Z,0.16,0,0,0,0,Fix markdown syntax leaking into screen reader labels in chat question carousel,"Plain string `question.message` values can contain markdown (e.g. `**bold**`, `[link](...)`), but `getQuestionText` returned them as-is, exposing raw markdown syntax to screen readers via `aria-label` attributes and accessibility alerts.

## Changes

- **`getQuestionText`**: Wrap plain strings in `MarkdownString` before calling `renderAsPlaintext`, so all accessibility surfaces (title `aria-label`, container `aria-label`, screen reader alert) receive stripped plain text

```typescript
// Before
private getQuestionText(questionText: string | IMarkdownString): string {
    if (typeof questionText === 'string') {
        return questionText; // raw markdown exposed to screen readers
    }
    return renderAsPlaintext(questionText);
}

// After
private getQuestionText(questionText: string | IMarkdownString): string {
    const md = typeof questionText === 'string' ? new MarkdownString(questionText) : questionText;
    return renderAsPlaintext(md);
}
```

<!-- START COPILOT CODING AGENT TIPS -->
---

🔒 GitHub Advanced Security automatically protects Copilot coding agent pull requests. You can protect all pull requests by enabling Advanced Security for your repositories. [Learn more about Advanced Security.](https://gh.io/cca-advanced-security)",1258,79,microsoft/vscode,0,0,0,0,1,0,1,0,1,0,4
3323191454,297550,open,0,22,5,1,27,17,2,27.0,27,0,0.0,2026-02-25T00:38:01Z,,79.27,0,0,1,0,Add copy button to chat,"Copies Chat output as markdown

<img width=""294"" height=""81"" alt=""image"" src=""https://github.com/user-attachments/assets/70e3987e-af91-4ffb-9fd9-b7e50a174d14"" />
",165,23,microsoft/vscode,0,0,0,0,0,0,0,1,0,0,2
3323166070,297548,closed,1,67,1,1,68,66,1,68.0,68,0,0.0,2026-02-25T00:29:07Z,2026-02-25T01:48:47Z,1.33,0,1,2,1,Agent sessions window: Auto-open folder/repo picker when sending without selection,"When the user tries to send a message without having selected a folder (Local/Background) or repository (Cloud), automatically open the relevant picker instead of silently doing nothing.

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",541,82,microsoft/vscode,0,0,0,0,0,0,17,1,2,0,25
3323161192,297547,open,0,77,17,5,94,60,1,18.8,63,0,0.0,2026-02-25T00:27:03Z,,79.45,0,0,1,0,Thinking block styling refinements,"Styling refinements for thinking/working blocks:

- Remove border and border-radius from collapsible thinking content list
- Adjust padding and alignment for thinking items, tool wrappers, and spinner items
- Shift chain-of-thought vertical line and icons to align with new padding
- Hide collapse button label when thinking is active (show shimmer title separately)
- Use `visibility: hidden` instead of `display: none` for circle-filled icon during active state
- Add overflow mask gradients for fixed-mode collapsed streaming content
- Hide scrollbar in fixed-mode thinking blocks
- Add shimmer animation for terminal ""Running"" prefix text
- Add overflow class tracking (`chat-thinking-overflow-top`/`chat-thinking-overflow-bottom`) for scroll position
- Adjust code block pill and collapsible context spacing",812,34,microsoft/vscode,0,0,0,0,1,0,2,0,6,0,20
3323152679,297546,closed,1,40,35,1,75,5,2,75.0,75,0,0.0,2026-02-25T00:24:08Z,2026-02-25T07:08:37Z,6.74,0,1,3,1,agent plugins: 'Installed' view shows only installed plugins,"Fixes #297271

The 'Agent Plugins - Installed' view now shows only installed plugins, not marketplace plugins. Added an installedOnly constructor parameter to AgentPluginsListView that skips the marketplace query when true.",223,60,microsoft/vscode,0,0,0,0,1,0,3,4,12,0,47
3323131579,297545,closed,1,36,2,5,38,34,3,7.6,15,0,0.0,2026-02-25T00:15:20Z,2026-02-25T06:21:07Z,6.1,0,0,2,1,chat: add plugins.enabled preview setting,"Adds a new 'chat.plugins.enabled' preview setting to control whether plugins are available in chat. When disabled, both IAgentPluginService will return no plugins and IPluginMarketplaceService will return no marketplace plugins.

- Adds PluginsEnabled constant to ChatConfiguration enum
- Registers 'chat.plugins.enabled' boolean setting with default value true
- Gates AgentPluginService to return empty plugin lists when disabled
- Gates PluginMarketplaceService to return no marketplace plugins when disabled

(Commit message generated by Copilot)",550,41,microsoft/vscode,0,0,0,0,0,0,4,8,4,0,32
3323106353,297544,closed,1,872,366,9,1238,506,13,137.56,431,0,0.0,2026-02-25T00:05:32Z,2026-02-25T07:29:44Z,7.4,0,6,2,1,Refactor new chat pane pickers into self-contained widgets,"Extract picker logic from NewChatWidget into independent widget classes that follow a consistent pattern (trigger button + action list dropdown):

- RepoPicker: Cloud repository selection with storage persistence, recently used list, and browse command integration
- CloudModelPicker: Cloud model selection from session option groups
- IsolationModePicker: Worktree/Folder mode using action widget
- BranchPicker: Git branch icons

Simplify RemoteNewSession:
- getModelOptionGroup/getOtherOptionGroups for extension option groups
- When-clause evaluation and context key listening
- Remove dead code (getRepositoryOptionGroup, _syncValuesFromService, onDidChangeOptionValues, _cachedRepoGroup)

Use instantiation service for session object creation. Add toolbar pickers CSS for flex layout.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",860,58,microsoft/vscode,1,0,0,0,0,0,145,81,30,0,397
3323101113,297543,closed,0,0,0,0,0,0,1,0.0,0,0,0.0,2026-02-25T00:03:16Z,2026-02-25T14:17:03Z,14.23,0,0,0,0,No-op: empty issue,"The issue submitted contained no actionable content (""hi""). No changes were made to the repository.

<!-- START COPILOT ORIGINAL PROMPT -->



<details>

<summary>Original prompt</summary>

> hi


</details>



<!-- START COPILOT CODING AGENT SUFFIX -->

Created from [VS Code](https://code.visualstudio.com/docs/copilot/copilot-coding-agent).

<!-- START COPILOT CODING AGENT TIPS -->
---

🔒 GitHub Advanced Security automatically protects Copilot coding agent pull requests. You can protect all pull requests by enabling Advanced Security for your repositories. [Learn more about Advanced Security.](https://gh.io/cca-advanced-security)",638,18,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3323099188,297542,closed,1,18,12,1,30,6,1,30.0,30,1,1.0,2026-02-25T00:02:23Z,2026-02-25T06:20:25Z,6.3,1,0,1,1,Bump minimatch from 9.0.5 to 9.0.6 in /test/sanity,"Bumps [minimatch](https://github.com/isaacs/minimatch) from 9.0.5 to 9.0.6.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/isaacs/minimatch/commit/7117ef381e74deace1c62a74d2298c8fe61d10ca""><code>7117ef3</code></a> 9.0.6</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/2418458b7fe82e0a1fd1a1b6f618c41c90b9848a""><code>2418458</code></a> update deps, do not checkin dist</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/1d1f531009d5e4a86083de37e5ef3f301e073986""><code>1d1f531</code></a> update deps</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/03b1778ab34a0ead5729800307143669ef328096""><code>03b1778</code></a> update CI matrix and actions</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/f1aaffe08fe6651f340fb5bd0191cb5c8800a3c7""><code>f1aaffe</code></a> update test expectations for coalesced consecutive stars</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/50126552835505d2c73ba13e8bdaafd737469a2f""><code>5012655</code></a> coalesce consecutive non-globstar * characters</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/3515d1e3d52a85f894927100b199c0a4246d3898""><code>3515d1e</code></a> [meta] add publishConfig.tag legacy-v9</li>
<li>See full diff in <a href=""https://github.com/isaacs/minimatch/compare/v9.0.5...v9.0.6"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=minimatch&package-manager=npm_and_yarn&previous-version=9.0.5&new-version=9.0.6)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/microsoft/vscode/network/alerts).

</details>",3017,50,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3323092174,297541,closed,1,32,31,10,63,1,1,6.3,44,0,0.0,2026-02-24T23:59:09Z,2026-02-25T00:43:34Z,0.74,0,0,2,1,Rebrand as agent debug panel,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
See https://github.com/microsoft/vscode-copilot-chat/pull/3982
",415,28,microsoft/vscode,0,0,0,0,0,1,4,3,10,0,40
3323089865,297540,closed,1,38,3,1,41,35,1,41.0,41,0,0.0,2026-02-24T23:58:02Z,2026-02-25T01:00:02Z,1.03,0,0,2,1,chat: add search icon to Agent Plugins installed view,"Adds a search icon to the Agent Plugins - Installed view toolbar to allow
users to easily browse and search for agent plugins, matching the pattern
already established in the MCP Servers view.

- Creates AgentPluginsBrowseCommand action that opens the extensions search
  with the @agentPlugins filter
- Registers the command in the view toolbar (MenuId.ViewTitle)
- Exports InstalledAgentPluginsViewId constant for consistent view ID usage
- Adds necessary imports for Action2, MenuId, Codicon, and services

Fixes https://github.com/microsoft/vscode/issues/297269

(Commit message generated by Copilot)",604,53,microsoft/vscode,0,0,0,0,1,0,0,0,4,0,12
3323085367,297539,closed,0,67,2,1,69,65,2,69.0,69,0,0.0,2026-02-24T23:55:52Z,2026-02-25T17:26:05Z,17.5,0,5,4,1,chat: add agent plugins filter option to extensions view,"Adds a new 'Agent Plugins' filter option to the Extensions view's
'Filter Extensions...' menu. When clicked, it opens the extensions view
filtered to show agent plugins discovered in the workspace.

- Creates BrowseAgentPluginsAction in chatPluginActions.ts
- Registers the action in the extensionsFilterSubMenu
- Uses the existing '@agentPlugins' search query to display plugins

Fixes https://github.com/microsoft/vscode/issues/297526

(Commit message generated by Copilot)",475,56,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3323070662,297537,closed,1,9,2,1,11,7,1,11.0,11,0,0.0,2026-02-24T23:50:08Z,2026-02-25T00:58:43Z,1.14,0,1,2,1,chat: fix plugin folder action to reveal folder instead of opening in editor,"The 'Open Plugin Folder' action was incorrectly using IOpenerService.open() on the
plugin directory, which attempted to open the directory in the editor, resulting in
an error page. Fixed to use the 'revealFileInOS' command instead, which properly
reveals the folder in the file explorer.

Changes:
- Replace IOpenerService with ICommandService dependency
- Use 'revealFileInOS' command to reveal the plugin folder
- Update label from 'Open Containing Folder' to 'Open Plugin Folder'
- Open plugin URI directly instead of its parent directory

Fixes https://github.com/microsoft/vscode/issues/297250

(Commit message generated by Copilot)",638,76,microsoft/vscode,0,0,0,0,1,0,1,0,1,0,4
3323063021,297536,closed,1,4,217,1,221,-213,1,221.0,221,0,0.0,2026-02-24T23:47:15Z,2026-02-25T00:58:12Z,1.18,0,1,2,1,chat: simplify plugin management,"Replace the manage plugins quick pick UI with a direct opening of the extensions marketplace with @agentPlugins search pre-filled. This provides a simpler UX by removing an extra dialog layer.

- Simplifies ManagePluginsAction to open extensions sidebar with preset search
- Removes the entire quick pick UI and related helper functions
- Users can now directly browse and install plugins from the marketplace

Fixes https://github.com/microsoft/vscode/issues/297368
Fixes https://github.com/microsoft/vscode/issues/297517

(Commit message generated by Copilot)",561,32,microsoft/vscode,0,0,0,0,1,0,20,8,2,0,42
3323047100,297535,closed,1,35,14,2,49,21,1,24.5,37,0,0.0,2026-02-24T23:40:55Z,2026-02-25T01:03:29Z,1.38,0,2,2,1,Browser: Fix contents shifting slightly during paused state,Fixes #291134,13,59,microsoft/vscode,0,0,0,0,1,0,5,2,4,0,21
3323046814,297534,closed,0,0,0,0,0,0,1,0.0,0,0,0.0,2026-02-24T23:40:48Z,2026-02-24T23:41:46Z,0.02,0,0,0,0,[WIP] Fix issue with user login functionality,"Cloud agent has begun work on **hi** and will update this pull request as work progresses.

<!-- START COPILOT ORIGINAL PROMPT -->



<details>

<summary>Original prompt</summary>

> hi


</details>



<!-- START COPILOT CODING AGENT SUFFIX -->

Created from [VS Code](https://code.visualstudio.com/docs/copilot/copilot-coding-agent).

<!-- START COPILOT CODING AGENT TIPS -->
---

🔒 GitHub Advanced Security automatically protects Copilot coding agent pull requests. You can protect all pull requests by enabling Advanced Security for your repositories. [Learn more about Advanced Security.](https://gh.io/cca-advanced-security)",629,45,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3322986465,297527,closed,1,4,3,1,7,1,2,7.0,7,0,0.0,2026-02-24T23:16:36Z,2026-02-27T17:59:58Z,66.72,1,0,1,1,Bump minimatch from 3.1.2 to 3.1.3 in /extensions/markdown-language-features,"Bumps [minimatch](https://github.com/isaacs/minimatch) from 3.1.2 to 3.1.3.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/isaacs/minimatch/commit/00c323b188b704e5d4bc534ecec2268cfa70a32a""><code>00c323b</code></a> 3.1.3</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/30486b2048929264f44d18822891cfffa02af78b""><code>30486b2</code></a> update CI matrix and actions</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/9c31b2d4e0af72a6c2d2d62c5dbc2247da669802""><code>9c31b2d</code></a> update test expectations for coalesced consecutive stars</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/46fe687857cf02f6cf45469cc593b97e11b10c96""><code>46fe687</code></a> coalesce consecutive non-globstar * characters</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/5a9ccbda64befc5d94b965534dbea2853c92aebd""><code>5a9ccbd</code></a> [meta] update publishConfig.tag to legacy-v3</li>
<li>See full diff in <a href=""https://github.com/isaacs/minimatch/compare/v3.1.2...v3.1.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=minimatch&package-manager=npm_and_yarn&previous-version=3.1.2&new-version=3.1.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/microsoft/vscode/network/alerts).

</details>",2722,76,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3322975568,297525,closed,1,960,112,8,1072,848,3,134.0,386,2,0.2584,2026-02-24T23:12:24Z,2026-02-25T00:57:49Z,1.76,0,5,2,1,chat: support installing plugins from private marketplaces,"Adds support for installing plugins from private git repositories, git URIs,
and file paths. Introduces a new agentPluginRepositoryService to handle
cloning and managing custom marketplace repositories.

- Extracts shared repository logic into a dedicated common service
- Adds support for fallback to private repo cloning when public marketplace
  lookup fails
- Allows \https://\ and SCP-style git URIs for marketplace references
- Allows \ile:///\ URIs for local marketplace directories
- Adds comprehensive unit tests for new marketplace functionality

Fixes https://github.com/microsoft/vscode/issues/297524

(Commit message generated by Copilot)",652,58,microsoft/vscode,0,0,0,0,1,0,79,66,7,0,232
3322956623,297523,closed,1,6,5,2,11,1,2,5.5,9,0,0.0,2026-02-24T23:04:36Z,2026-02-27T18:01:19Z,66.95,1,0,1,2,Bump minimatch from 5.1.6 to 5.1.7 in /extensions/npm,"Bumps [minimatch](https://github.com/isaacs/minimatch) from 5.1.6 to 5.1.7.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/isaacs/minimatch/commit/85646c8f2739fdb0bc3b744606117a9d63f97c74""><code>85646c8</code></a> 5.1.7</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/977c2d874aff7d416bf91c92b6aef7ab1f926f9b""><code>977c2d8</code></a> update CI matrix and actions</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/421ad1288bac5ef85e0f1b47155d85a69d753b79""><code>421ad12</code></a> update test expectations for coalesced consecutive stars</li>
<li><a href=""https://github.com/isaacs/minimatch/commit/febe85d40f16c3c266c89f89f032f64a009f1377""><code>febe85d</code></a> coalesce consecutive non-globstar * characters</li>
<li>See full diff in <a href=""https://github.com/isaacs/minimatch/compare/v5.1.6...v5.1.7"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=minimatch&package-manager=npm_and_yarn&previous-version=5.1.6&new-version=5.1.7)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/microsoft/vscode/network/alerts).

</details>",2549,53,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3322918823,297521,closed,1,296,5,2,301,291,32,150.5,293,0,0.0,2026-02-24T22:49:02Z,2026-02-25T02:10:34Z,3.36,0,5,4,1,Agent sessions window slash commands,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",351,36,microsoft/vscode,0,0,0,0,0,0,24,11,12,0,82
3322902266,297520,closed,1,6,34,1,40,-28,1,40.0,40,0,0.0,2026-02-24T22:42:16Z,2026-02-24T23:45:30Z,1.05,0,1,2,1,remove recent folders from workspaces in folder picker,,0,54,microsoft/vscode,0,0,0,0,0,0,3,11,5,0,40
3322869512,297515,closed,1,24,7,2,31,17,2,15.5,19,1,0.6129,2026-02-24T22:29:01Z,2026-02-25T06:12:28Z,7.72,1,3,3,1,make question markdown string,"fixes #295649

<img width=""402"" height=""263"" alt=""Screenshot 2026-02-24 at 5 24 32 PM"" src=""https://github.com/user-attachments/assets/253b4cd9-48c9-4a8d-8443-782b24b64e76"" />
",179,29,microsoft/vscode,0,0,0,0,1,0,5,3,2,0,17
3322855287,297513,closed,1,1,1,1,2,0,1,2.0,2,0,0.0,2026-02-24T22:23:16Z,2026-02-25T01:11:57Z,2.81,0,0,2,1,Align js/ts extension name,"Fixes #297310

Matches the new setting scope as well as the terms we often use in product

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",446,26,microsoft/vscode,0,0,0,0,1,0,1,0,0,0,1
3322853996,297512,closed,1,52,22,2,74,30,1,37.0,57,0,0.0,2026-02-24T22:22:44Z,2026-02-24T22:36:22Z,0.23,0,0,2,1,support remove element on action list item,,0,42,microsoft/vscode,0,0,0,0,0,0,7,11,12,0,65
3322749576,297504,closed,1,1387,24,13,1411,1363,1,108.54,343,6,0.7059,2026-02-24T21:49:20Z,2026-02-26T14:30:24Z,40.68,0,1,2,1,"updates component explorer, adds more fixtures",,0,46,microsoft/vscode,0,0,0,0,1,0,30,86,13,0,241
3322730478,297502,closed,0,0,0,0,0,0,1,0.0,0,0,0.0,2026-02-24T21:42:55Z,2026-02-24T21:47:55Z,0.08,0,0,0,0,No changes (empty issue),"The problem statement contained no actionable requirements (""hi""), so no changes were made to the repository.

<!-- START COPILOT ORIGINAL PROMPT -->



<details>

<summary>Original prompt</summary>

> hi


</details>



<!-- START COPILOT CODING AGENT SUFFIX -->

Created from [VS Code](https://code.visualstudio.com/docs/copilot/copilot-coding-agent).

<!-- START COPILOT CODING AGENT TIPS -->
---

🔒 GitHub Advanced Security automatically protects Copilot coding agent pull requests. You can protect all pull requests by enabling Advanced Security for your repositories. [Learn more about Advanced Security.](https://gh.io/cca-advanced-security)",648,24,microsoft/vscode,0,0,0,0,1,0,0,0,0,0,0
3322692388,297500,open,0,211,1,3,212,210,2,70.67,204,0,0.0,2026-02-24T21:30:07Z,,82.42,0,2,1,0,Add definition support for nls strings in package.json,"Fixes #297496
",15,54,microsoft/vscode,0,0,0,0,1,0,23,5,1,0,36
3322684349,297499,closed,1,1,2,1,3,-1,1,3.0,3,0,0.0,2026-02-24T21:27:40Z,2026-02-24T21:41:30Z,0.23,0,0,2,1,Enable subagent custom agent setting by default,Enable `chat.customAgentInSubagent.enabled` by default and remove the `experimental` tag. The experiment override (`experiment.mode: 'auto'`) is kept so AB testing can still control the rollout.,194,47,microsoft/vscode,0,0,0,0,0,0,0,0,0,0,0
